Invoice ID,Branch,Customer type,Gender,ProductID,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,ProductLineID,ProductLine,,,,ProductID1,Unit price,ProductLine1,,,ProductLineID2,Product line 2
187-83-5490,A,Member,Male,PID74,4,4.154,87.234,1/31/2019,13:47,Cash,83.08,4.761904762,4.154,4.7,PD001,Health and beauty,,,,PID750,20.77,PD002,,,,
271-88-8734,C,Member,Female,PID740,10,48.605,1020.705,8-Feb-19,13:00,Credit card,972.1,4.761904762,48.605,8.7,PD003,Home and lifestyle,,,,PID751,97.21,PD002,,,,
257-73-1380,C,Member,Male,PID741,4,16.586,348.306,20-Jan-19,16:51,Ewallet,331.72,4.761904762,16.586,9.6,PD004,Sports and travel,,,,PID752,82.93,PD003,,,,
549-96-4200,C,Member,Male,PID742,4,3.408,71.568,8-Mar-19,20:15,Ewallet,68.16,4.761904762,3.408,7,PD006,Fashion accessories,,,,PID753,17.04,PD003,,,,
450-28-2866,C,Member,Male,PID743,5,4.36,91.56,15-Jan-19,19:25,Cash,87.2,4.761904762,4.36,8.1,PD003,Home and lifestyle,,,,PID754,17.44,PD005,,,,
235-46-8343,C,Member,Male,PID744,10,13.83,290.43,14-Feb-19,11:26,Credit card,276.6,4.761904762,13.83,8.9,PD006,Fashion accessories,,,,PID755,27.66,PD004,,,,
325-90-8763,C,Member,Female,PID745,10,23.285,488.985,27-Jan-19,13:58,Cash,465.7,4.761904762,23.285,7.6,PD001,Health and beauty,,,,PID756,46.57,PD003,,,,
320-32-8842,C,Member,Female,PID746,1,1.131,23.751,17-Mar-19,18:58,Cash,22.62,4.761904762,1.131,6.4,PD006,Fashion accessories,,,,PID757,22.62,PD004,,,,
878-30-2331,C,Member,Female,PID747,10,27.275,572.775,2-Mar-19,11:22,Credit card,545.5,4.761904762,27.275,7.1,PD002,Electronic accessories,,,,PID758,54.55,PD005,,,,
440-59-5691,C,Member,Female,PID748,7,13.0025,273.0525,8-Feb-19,13:12,Credit card,260.05,4.761904762,13.0025,7.7,PD005,Food and beverages,,,,PID759,37.15,PD006,,,,
233-34-0817,C,Member,Female,PID749,1,4.942,103.782,15-Feb-19,11:21,Cash,98.84,4.761904762,4.942,8.4,PD001,Health and beauty,,,,PID76,98.84,PD003,,,,
470-32-9057,A,Member,Male,PID75,5,12.835,269.535,3/28/2019,15:31,Credit card,256.7,4.761904762,12.835,9.1,PD003,Home and lifestyle,,,,PID760,51.34,PD003,,,,
767-05-1286,C,Member,Female,PID750,6,25.131,527.751,23-Jan-19,12:10,Ewallet,502.62,4.761904762,25.131,5.4,PD002,Electronic accessories,,,,PID761,83.77,PD001,,,,
493-65-6248,C,Member,Female,PID751,10,18.49,388.29,1-Jan-19,19:48,Credit card,369.8,4.761904762,18.49,7,PD002,Electronic accessories,,,,PID762,36.98,PD006,,,,
148-82-2527,C,Member,Female,PID752,10,6.06,127.26,5-Mar-19,13:44,Credit card,121.2,4.761904762,6.06,8.4,PD003,Home and lifestyle,,,,PID763,12.12,PD005,,,,
573-98-8548,C,Member,Female,PID753,1,1.595,33.495,5-Jan-19,12:40,Ewallet,31.9,4.761904762,1.595,9.1,PD003,Home and lifestyle,,,,PID764,31.9,PD002,,,,
602-80-9671,C,Member,Female,PID754,6,4.785,100.485,9-Feb-19,17:15,Credit card,95.7,4.761904762,4.785,5.1,PD005,Food and beverages,,,,PID765,15.95,PD003,,,,
503-07-0930,C,Member,Male,PID755,7,20.4365,429.1665,23-Feb-19,19:49,Credit card,408.73,4.761904762,20.4365,8.2,PD004,Sports and travel,,,,PID766,58.39,PD006,,,,
413-20-6708,C,Member,Female,PID756,1,2.5735,54.0435,18-Mar-19,15:52,Ewallet,51.47,4.761904762,2.5735,8.5,PD003,Home and lifestyle,,,,PID767,51.47,PD006,,,,
521-18-7827,C,Member,Male,PID757,5,9.8475,206.7975,22-Jan-19,20:46,Credit card,196.95,4.761904762,9.8475,8.7,PD004,Sports and travel,,,,PID768,39.39,PD002,,,,
600-38-9738,C,Member,Male,PID758,5,17.98,377.58,17-Jan-19,15:05,Credit card,359.6,4.761904762,17.98,4.3,PD005,Food and beverages,,,,PID769,71.92,PD003,,,,
451-28-5717,C,Member,Female,PID759,6,24.951,523.971,20-Mar-19,11:23,Cash,499.02,4.761904762,24.951,7.3,PD006,Fashion accessories,,,,PID77,83.17,PD005,,,,
340-21-9136,A,Member,Female,PID76,4,8.01,168.21,1/25/2019,11:40,Cash,160.2,4.761904762,8.01,9.7,PD003,Home and lifestyle,,,,PID770,40.05,PD005,,,,
358-88-9262,C,Member,Female,PID760,6,26.244,551.124,1-Feb-19,18:43,Ewallet,524.88,4.761904762,26.244,5.1,PD003,Home and lifestyle,,,,PID771,87.48,PD005,,,,
343-87-0864,C,Member,Male,PID761,1,3.794,79.674,3-Jan-19,10:30,Credit card,75.88,4.761904762,3.794,7.1,PD001,Health and beauty,,,,PID772,75.88,PD002,,,,
243-47-2663,C,Member,Male,PID762,6,5.631,118.251,28-Jan-19,16:43,Credit card,112.62,4.761904762,5.631,5.5,PD006,Fashion accessories,,,,PID773,18.77,PD006,,,,
283-26-5248,C,Member,Female,PID763,10,49.26,1034.46,30-Jan-19,20:23,Ewallet,985.2,4.761904762,49.26,4.5,PD005,Food and beverages,,,,PID774,98.52,PD001,,,,
339-18-7061,C,Member,Female,PID764,2,9.298,195.258,13-Feb-19,15:06,Credit card,185.96,4.761904762,9.298,8,PD002,Electronic accessories,,,,PID775,92.98,PD003,,,,
302-15-2162,C,Member,Male,PID765,6,13.959,293.139,3-Mar-19,10:54,Credit card,279.18,4.761904762,13.959,4.3,PD003,Home and lifestyle,,,,PID776,46.53,PD006,,,,
788-07-8452,C,Member,Female,PID766,7,8.484,178.164,27-Jan-19,17:38,Ewallet,169.68,4.761904762,8.484,9.4,PD006,Fashion accessories,,,,PID777,24.24,PD004,,,,
484-22-8230,C,Member,Female,PID767,7,18.1615,381.3915,8-Jan-19,20:08,Cash,363.23,4.761904762,18.1615,4.5,PD006,Fashion accessories,,,,PID778,51.89,PD002,,,,
544-32-5024,C,Member,Female,PID768,4,9.958,209.118,28-Mar-19,19:16,Credit card,199.16,4.761904762,9.958,6.4,PD002,Electronic accessories,,,,PID779,49.79,PD003,,,,
277-35-5865,C,Member,Female,PID769,9,44.5365,935.2665,9-Mar-19,11:23,Cash,890.73,4.761904762,44.5365,6.7,PD003,Home and lifestyle,,,,PID78,98.97,PD004,,,,
405-31-3305,A,Member,Male,PID77,10,21.565,452.865,2/2/2019,18:31,Credit card,431.3,4.761904762,21.565,5.5,PD005,Food and beverages,,,,PID780,43.13,PD001,,,,
284-54-4231,C,Member,Male,PID770,1,4.0465,84.9765,19-Jan-19,16:08,Credit card,80.93,4.761904762,4.0465,9,PD005,Food and beverages,,,,PID781,80.93,PD004,,,,
840-19-2096,C,Member,Male,PID771,5,21.9775,461.5275,14-Mar-19,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,PD005,Food and beverages,,,,PID782,87.91,PD005,,,,
641-96-3695,C,Member,Female,PID772,6,13.038,273.798,7-Feb-19,17:55,Ewallet,260.76,4.761904762,13.038,8.5,PD002,Electronic accessories,,,,PID783,43.46,PD005,,,,
155-45-3814,C,Member,Female,PID773,8,35.42,743.82,19-Mar-19,15:29,Ewallet,708.4,4.761904762,35.42,4.7,PD006,Fashion accessories,,,,PID784,88.55,PD005,,,,
365-64-0517,A,Normal,Female,PID773,10,35.69,749.49,2/7/2020,19:21,Cash,713.8,4.761904762,35.69,5.7,PD006,Fashion accessories,,,,PID785,71.38,PD001,,,,
131-15-8856,C,Member,Female,PID774,8,29.008,609.168,30-Mar-19,19:26,Credit card,580.16,4.761904762,29.008,4,PD001,Health and beauty,,,,PID786,72.52,PD004,,,,
273-84-2164,C,Member,Male,PID775,5,3.0125,63.2625,16-Feb-19,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,PD003,Home and lifestyle,,,,PID787,12.05,PD004,,,,
859-71-0933,C,Member,Female,PID776,2,1.549,32.529,16-Jan-19,15:10,Cash,30.98,4.761904762,1.549,6.3,PD006,Fashion accessories,,,,PID788,15.49,PD002,,,,
842-29-4695,C,Member,Male,PID777,7,5.999,125.979,16-Jan-19,12:07,Credit card,119.98,4.761904762,5.999,7.9,PD004,Sports and travel,,,,PID789,17.14,PD001,,,,
641-51-2661,C,Member,Female,PID778,10,43.55,914.55,12-Feb-19,14:45,Credit card,871,4.761904762,43.55,9.9,PD002,Electronic accessories,,,,PID79,87.1,PD004,,,,
408-66-6712,C,Member,Female,PID779,6,14.313,300.573,16-Feb-19,14:19,Ewallet,286.26,4.761904762,14.313,4.4,PD003,Home and lifestyle,,,,PID790,47.71,PD006,,,,
676-39-6028,A,Member,Female,PID78,5,16.11,338.31,3/30/2019,17:04,Cash,322.2,4.761904762,16.11,6.6,PD004,Sports and travel,,,,PID791,64.44,PD003,,,,
173-57-2300,C,Member,Male,PID780,2,7.288,153.048,13-Mar-19,12:51,Cash,145.76,4.761904762,7.288,6.1,PD001,Health and beauty,,,,PID792,72.88,PD001,,,,
394-55-6384,C,Member,Female,PID781,9,31.5855,663.2955,25-Jan-19,13:38,Cash,631.71,4.761904762,31.5855,6.7,PD004,Sports and travel,,,,PID793,70.19,PD002,,,,
266-20-6657,C,Member,Male,PID782,7,19.264,404.544,12-Mar-19,19:39,Ewallet,385.28,4.761904762,19.264,5.2,PD005,Food and beverages,,,,PID794,55.04,PD002,,,,
196-01-2849,C,Member,Female,PID783,7,25.683,539.343,10-Feb-19,13:56,Cash,513.66,4.761904762,25.683,9.5,PD005,Food and beverages,,,,PID795,73.38,PD001,,,,
162-65-8559,C,Member,Male,PID784,1,3.449,72.429,21-Jan-19,20:13,Cash,68.98,4.761904762,3.449,4.8,PD005,Food and beverages,,,,PID796,68.98,PD001,,,,
728-88-7867,C,Member,Female,PID785,4,15.106,317.226,19-Mar-19,15:52,Ewallet,302.12,4.761904762,15.106,8.3,PD001,Health and beauty,,,,PID797,75.53,PD004,,,,
735-32-9839,C,Member,Male,PID786,8,39.48,829.08,31-Jan-19,10:36,Ewallet,789.6,4.761904762,39.48,8.5,PD004,Sports and travel,,,,PID798,98.7,PD006,,,,
678-79-0726,C,Member,Female,PID787,9,40.7835,856.4535,18-Jan-19,15:28,Cash,815.67,4.761904762,40.7835,5.1,PD004,Sports and travel,,,,PID799,90.63,PD001,,,,
592-46-1692,C,Member,Female,PID788,7,12.8695,270.2595,11-Jan-19,20:10,Cash,257.39,4.761904762,12.8695,7.4,PD002,Electronic accessories,,,,PID80,36.77,PD003,,,,
149-14-0304,C,Member,Female,PID789,8,11.4,239.4,6-Feb-19,14:24,Cash,228,4.761904762,11.4,6.6,PD001,Health and beauty,,,,PID800,28.5,PD002,,,,
510-09-5628,A,Member,Female,PID79,10,9.83,206.43,3/15/2019,18:20,Credit card,196.6,4.761904762,9.83,7.2,PD004,Sports and travel,,,,PID801,19.66,PD002,,,,
442-44-6497,C,Member,Male,PID790,3,8.3355,175.0455,8-Jan-19,11:42,Credit card,166.71,4.761904762,8.3355,5.9,PD006,Fashion accessories,,,,PID802,55.57,PD006,,,,
607-65-2441,C,Member,Male,PID791,10,40.975,860.475,10-Mar-19,12:39,Credit card,819.5,4.761904762,40.975,6,PD003,Home and lifestyle,,,,PID803,81.95,PD003,,,,
386-27-7606,C,Member,Female,PID792,7,28.42,596.82,23-Mar-19,15:59,Credit card,568.4,4.761904762,28.42,8.1,PD001,Health and beauty,,,,PID804,81.2,PD004,,,,
345-68-9016,C,Member,Female,PID793,8,12.668,266.028,2-Jan-19,16:19,Credit card,253.36,4.761904762,12.668,5.6,PD002,Electronic accessories,,,,PID805,31.67,PD001,,,,
390-17-5806,C,Member,Female,PID794,1,1.921,40.341,2-Feb-19,16:33,Cash,38.42,4.761904762,1.921,8.6,PD002,Electronic accessories,,,,PID806,38.42,PD003,,,,
664-14-2882,C,Member,Female,PID795,5,2.6325,55.2825,30-Jan-19,14:43,Credit card,52.65,4.761904762,2.6325,5.8,PD001,Health and beauty,,,,PID807,10.53,PD004,,,,
314-23-4520,C,Member,Male,PID796,7,28.4305,597.0405,15-Jan-19,20:44,Cash,568.61,4.761904762,28.4305,9,PD001,Health and beauty,,,,PID808,81.23,PD002,,,,
288-38-3758,C,Member,Female,PID797,3,12.7305,267.3405,25-Jan-19,18:30,Ewallet,254.61,4.761904762,12.7305,7.4,PD004,Sports and travel,,,,PID809,84.87,PD006,,,,
759-98-4285,C,Member,Female,PID798,7,30.0545,631.1445,27-Feb-19,19:01,Credit card,601.09,4.761904762,30.0545,8,PD006,Fashion accessories,,,,PID81,85.87,PD006,,,,
201-63-8275,C,Member,Female,PID799,7,23.7965,499.7265,17-Feb-19,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,PD001,Health and beauty,,,,PID810,67.99,PD002,,,,
420-18-8989,A,Member,Female,PID80,8,20.608,432.768,2/2/2019,15:47,Cash,412.16,4.761904762,20.608,9.6,PD003,Home and lifestyle,,,,PID811,51.52,PD003,,,,
200-16-5952,C,Member,Male,PID800,2,6.565,137.865,17-Jan-19,16:46,Cash,131.3,4.761904762,6.565,6,PD002,Electronic accessories,,,,PID812,65.65,PD004,,,,
102-77-2261,C,Member,Male,PID801,7,22.8585,480.0285,5-Mar-19,18:02,Credit card,457.17,4.761904762,22.8585,4.2,PD002,Electronic accessories,,,,PID813,65.31,PD002,,,,
102-06-2002,C,Member,Male,PID802,5,6.3125,132.5625,20-Mar-19,17:52,Cash,126.25,4.761904762,6.3125,6.1,PD006,Fashion accessories,,,,PID814,25.25,PD001,,,,
516-77-6464,C,Member,Female,PID803,5,2.54,53.34,24-Feb-19,13:08,Ewallet,50.8,4.761904762,2.54,4.1,PD003,Home and lifestyle,,,,PID815,10.16,PD006,,,,
704-10-4056,C,Member,Male,PID804,3,9.0705,190.4805,14-Jan-19,10:55,Credit card,181.41,4.761904762,9.0705,5.6,PD004,Sports and travel,,,,PID816,60.47,PD001,,,,
400-80-4065,C,Member,Male,PID805,4,13.71,287.91,15-Feb-19,20:21,Credit card,274.2,4.761904762,13.71,9.2,PD001,Health and beauty,,,,PID817,68.55,PD002,,,,
443-60-9639,C,Member,Female,PID806,1,3.0435,63.9135,24-Jan-19,13:24,Cash,60.87,4.761904762,3.0435,5.5,PD003,Home and lifestyle,,,,PID818,60.87,PD004,,,,
401-09-4232,C,Member,Male,PID807,5,21.6725,455.1225,11-Feb-19,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,PD004,Sports and travel,,,,PID819,86.69,PD002,,,,
324-41-6833,C,Member,Female,PID808,8,12.08,253.68,3-Mar-19,19:30,Ewallet,241.6,4.761904762,12.08,5.1,PD002,Electronic accessories,,,,PID82,30.2,PD002,,,,
474-33-8305,C,Member,Male,PID809,7,23.5865,495.3165,23-Mar-19,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,PD006,Fashion accessories,,,,PID820,67.39,PD005,,,,
726-29-6793,A,Member,Male,PID81,8,9.672,203.112,1/28/2019,20:54,Ewallet,193.44,4.761904762,9.672,9.8,PD006,Fashion accessories,,,,PID821,24.18,PD006,,,,
815-04-6282,C,Member,Female,PID810,5,16.2425,341.0925,8-Feb-19,12:52,Credit card,324.85,4.761904762,16.2425,6.5,PD002,Electronic accessories,,,,PID822,64.97,PD005,,,,
784-21-9238,C,Member,Male,PID811,1,0.5085,10.6785,7-Feb-19,14:15,Cash,10.17,4.761904762,0.5085,5.9,PD003,Home and lifestyle,,,,PID823,10.17,PD001,,,,
271-77-8740,C,Member,Female,PID812,6,8.766,184.086,1-Jan-19,11:40,Ewallet,175.32,4.761904762,8.766,5,PD004,Sports and travel,,,,PID824,29.22,PD005,,,,
549-23-9016,C,Member,Female,PID813,2,1.487,31.227,13-Feb-19,18:15,Credit card,29.74,4.761904762,1.487,8.9,PD002,Electronic accessories,,,,PID825,14.87,PD002,,,,
845-94-6841,C,Member,Female,PID814,9,32.796,688.716,8-Jan-19,19:38,Cash,655.92,4.761904762,32.796,4,PD001,Health and beauty,,,,PID826,72.88,PD003,,,,
848-95-6252,C,Member,Female,PID815,1,4.3135,90.5835,20-Feb-19,13:24,Ewallet,86.27,4.761904762,4.3135,7,PD006,Fashion accessories,,,,PID827,86.27,PD004,,,,
176-78-1170,C,Member,Male,PID816,3,5.0715,106.5015,26-Jan-19,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,PD001,Health and beauty,,,,PID828,33.81,PD001,,,,
101-81-4070,C,Member,Female,PID817,2,6.282,131.922,17-Jan-19,12:36,Ewallet,125.64,4.761904762,6.282,4.9,PD002,Electronic accessories,,,,PID829,62.82,PD004,,,,
631-34-1880,C,Member,Male,PID818,3,3.6465,76.5765,8-Jan-19,19:09,Credit card,72.93,4.761904762,3.6465,4.3,PD004,Sports and travel,,,,PID83,24.31,PD004,,,,
885-56-0389,C,Member,Male,PID819,1,2.6175,54.9675,12-Feb-19,17:49,Cash,52.35,4.761904762,2.6175,4,PD002,Electronic accessories,,,,PID830,52.35,PD001,,,,
609-81-8548,A,Member,Female,PID82,6,11.232,235.872,2/6/2019,13:55,Credit card,224.64,4.761904762,11.232,5.9,PD002,Electronic accessories,,,,PID831,37.44,PD006,,,,
115-38-7388,C,Member,Female,PID820,8,4.072,85.512,30-Mar-19,12:51,Credit card,81.44,4.761904762,4.072,9.5,PD005,Food and beverages,,,,PID832,10.18,PD002,,,,
607-76-6216,C,Member,Female,PID821,5,23.1225,485.5725,2-Mar-19,16:35,Credit card,462.45,4.761904762,23.1225,8.6,PD006,Fashion accessories,,,,PID833,92.49,PD002,,,,
409-49-6995,C,Member,Female,PID822,6,14.181,297.801,5-Feb-19,10:17,Cash,283.62,4.761904762,14.181,8.8,PD005,Food and beverages,,,,PID834,47.27,PD002,,,,
725-54-0677,C,Member,Male,PID823,7,29.96,629.16,2-Mar-19,13:50,Cash,599.2,4.761904762,29.96,5.3,PD001,Health and beauty,,,,PID835,85.6,PD001,,,,
377-79-7592,C,Member,Female,PID824,9,20.178,423.738,14-Jan-19,14:00,Credit card,403.56,4.761904762,20.178,7.5,PD005,Food and beverages,,,,PID836,44.84,PD004,,,,
118-62-1812,C,Member,Female,PID825,4,15.676,329.196,24-Mar-19,17:56,Cash,313.52,4.761904762,15.676,7.9,PD002,Electronic accessories,,,,PID837,78.38,PD001,,,,
722-13-2115,C,Member,Male,PID826,1,2.1425,44.9925,14-Mar-19,15:36,Credit card,42.85,4.761904762,2.1425,9.3,PD003,Home and lifestyle,,,,PID838,42.85,PD003,,,,
246-55-6923,C,Member,Female,PID827,9,16.1055,338.2155,10-Mar-19,15:06,Credit card,322.11,4.761904762,16.1055,5.1,PD004,Sports and travel,,,,PID839,35.79,PD006,,,,
838-02-1821,C,Member,Female,PID828,2,1.273,26.733,22-Feb-19,12:10,Credit card,25.46,4.761904762,1.273,5.2,PD001,Health and beauty,,,,PID84,12.73,PD006,,,,
457-12-0244,C,Member,Female,PID829,6,10.566,221.886,14-Mar-19,13:49,Ewallet,211.32,4.761904762,10.566,6.5,PD004,Sports and travel,,,,PID840,35.22,PD004,,,,
719-89-8991,A,Member,Female,PID83,5,22.8525,479.9025,2/25/2019,16:03,Ewallet,457.05,4.761904762,22.8525,7.1,PD004,Sports and travel,,,,PID841,91.41,PD002,,,,
756-93-1854,C,Member,Female,PID830,2,8.335,175.035,2-Feb-19,14:05,Credit card,166.7,4.761904762,8.335,9.5,PD001,Health and beauty,,,,PID842,83.35,PD004,,,,
235-06-8510,C,Member,Male,PID831,3,12.858,270.018,24-Jan-19,20:59,Ewallet,257.16,4.761904762,12.858,5.1,PD006,Fashion accessories,,,,PID843,85.72,PD006,,,,
702-83-5291,C,Member,Male,PID832,9,44.919,943.299,27-Mar-19,10:43,Cash,898.38,4.761904762,44.919,6.6,PD002,Electronic accessories,,,,PID844,99.82,PD002,,,,
859-97-6048,C,Member,Male,PID833,2,8.425,176.925,26-Mar-19,14:13,Credit card,168.5,4.761904762,8.425,5.3,PD002,Electronic accessories,,,,PID845,84.25,PD004,,,,
373-88-1424,C,Member,Male,PID834,5,8.9525,188.0025,6-Feb-19,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,PD002,Electronic accessories,,,,PID846,35.81,PD005,,,,
784-08-0310,C,Member,Female,PID835,4,4.208,88.368,13-Jan-19,13:58,Cash,84.16,4.761904762,4.208,7.6,PD001,Health and beauty,,,,PID847,21.04,PD006,,,,
577-34-7579,C,Member,Male,PID836,9,22.7205,477.1305,10-Jan-19,17:16,Cash,454.41,4.761904762,22.7205,5.4,PD004,Sports and travel,,,,PID848,50.49,PD002,,,,
256-58-3609,C,Member,Male,PID837,1,4.599,96.579,18-Mar-19,15:29,Cash,91.98,4.761904762,4.599,9.8,PD001,Health and beauty,,,,PID849,91.98,PD002,,,,
364-34-2972,C,Member,Male,PID838,3,14.523,304.983,30-Mar-19,20:37,Cash,290.46,4.761904762,14.523,6.7,PD003,Home and lifestyle,,,,PID85,96.82,PD004,,,,
728-47-9078,C,Member,Male,PID839,4,11.918,250.278,19-Jan-19,12:46,Cash,238.36,4.761904762,11.918,9.8,PD006,Fashion accessories,,,,PID850,59.59,PD005,,,,
435-13-4908,A,Member,Male,PID84,8,34.672,728.112,1/24/2019,18:04,Credit card,693.44,4.761904762,34.672,7.2,PD006,Fashion accessories,,,,PID851,86.68,PD006,,,,
267-62-7380,C,Member,Male,PID840,10,41.17,864.57,29-Mar-19,19:12,Ewallet,823.4,4.761904762,41.17,4.3,PD004,Sports and travel,,,,PID852,82.34,PD006,,,,
652-49-6720,C,Member,Female,PID841,1,3.0475,63.9975,18-Feb-19,11:40,Ewallet,60.95,4.761904762,3.0475,5.9,PD002,Electronic accessories,,,,PID853,60.95,PD006,,,,
226-31-3081,C,Normal,Female,PID842,5,3.82,80.22,8-Mar-19,10:29,Cash,76.4,4.761904762,3.82,9.6,PD004,Sports and travel,,,,PID854,15.28,PD001,,,,
699-14-3026,C,Normal,Male,PID843,7,29.8865,627.6165,25-Mar-19,18:30,Ewallet,597.73,4.761904762,29.8865,4.1,PD006,Fashion accessories,,,,PID855,85.39,PD002,,,,
315-22-5665,C,Normal,Female,PID844,10,36.78,772.38,24-Feb-19,11:38,Ewallet,735.6,4.761904762,36.78,8,PD002,Electronic accessories,,,,PID856,73.56,PD001,,,,
333-73-7901,C,Normal,Female,PID845,8,21.968,461.328,23-Mar-19,13:24,Ewallet,439.36,4.761904762,21.968,7.6,PD004,Sports and travel,,,,PID857,54.92,PD006,,,,
399-46-5918,C,Normal,Female,PID846,8,34.392,722.232,28-Feb-19,19:01,Cash,687.84,4.761904762,34.392,8.2,PD005,Food and beverages,,,,PID858,85.98,PD005,,,,
120-06-4233,C,Normal,Male,PID847,6,9.183,192.843,12-Mar-19,20:36,Cash,183.66,4.761904762,9.183,9.3,PD006,Fashion accessories,,,,PID859,30.61,PD003,,,,
803-83-5989,C,Normal,Male,PID848,6,16.719,351.099,24-Feb-19,10:55,Ewallet,334.38,4.761904762,16.719,7,PD002,Electronic accessories,,,,PID86,55.73,PD001,,,,
838-78-4295,C,Normal,Female,PID849,2,3.347,70.287,10-Feb-19,15:43,Ewallet,66.94,4.761904762,3.347,6.7,PD002,Electronic accessories,,,,PID860,33.47,PD005,,,,
134-75-2619,A,Member,Male,PID85,7,6.762,142.002,3/25/2019,18:51,Cash,135.24,4.761904762,6.762,6.9,PD004,Sports and travel,,,,PID861,19.32,PD003,,,,
393-65-2792,C,Normal,Male,PID850,10,44.74,939.54,6-Jan-19,12:46,Credit card,894.8,4.761904762,44.74,9.6,PD005,Food and beverages,,,,PID862,89.48,PD004,,,,
796-12-2025,C,Normal,Male,PID851,10,31.06,652.26,11-Feb-19,16:19,Cash,621.2,4.761904762,31.06,5.9,PD006,Fashion accessories,,,,PID863,62.12,PD003,,,,
841-35-6630,C,Normal,Female,PID852,6,22.773,478.233,9-Mar-19,18:21,Cash,455.46,4.761904762,22.773,8.7,PD006,Fashion accessories,,,,PID864,75.91,PD003,,,,
732-94-0499,C,Normal,Female,PID853,10,20.825,437.325,13-Jan-19,17:04,Credit card,416.5,4.761904762,20.825,5.4,PD006,Fashion accessories,,,,PID865,41.65,PD002,,,,
756-01-7507,C,Normal,Female,PID854,5,5.095,106.995,22-Jan-19,18:56,Cash,101.9,4.761904762,5.095,6,PD001,Health and beauty,,,,PID866,20.38,PD004,,,,
870-72-4431,C,Normal,Female,PID855,6,29.757,624.897,21-Jan-19,14:42,Credit card,595.14,4.761904762,29.757,5.5,PD002,Electronic accessories,,,,PID867,99.19,PD001,,,,
480-63-2856,C,Normal,Male,PID856,8,7.7,161.7,23-Jan-19,18:37,Ewallet,154,4.761904762,7.7,6.6,PD001,Health and beauty,,,,PID868,19.25,PD005,,,,
730-50-9884,C,Normal,Female,PID857,7,29.071,610.491,5-Mar-19,14:31,Ewallet,581.42,4.761904762,29.071,4,PD006,Fashion accessories,,,,PID869,83.06,PD004,,,,
362-58-8315,C,Normal,Male,PID858,5,19.13,401.73,25-Mar-19,10:23,Cash,382.6,4.761904762,19.13,9.9,PD005,Food and beverages,,,,PID87,76.52,PD005,,,,
225-32-0908,C,Normal,Female,PID859,10,22.43,471.03,26-Jan-19,19:54,Ewallet,448.6,4.761904762,22.43,8.2,PD003,Home and lifestyle,,,,PID870,44.86,PD006,,,,
712-39-0363,A,Member,Male,PID86,6,12.498,262.458,1/2/2019,15:24,Ewallet,249.96,4.761904762,12.498,5.6,PD001,Health and beauty,,,,PID871,41.66,PD002,,,,
512-91-0811,C,Normal,Male,PID860,1,4.4875,94.2375,6-Feb-19,20:05,Credit card,89.75,4.761904762,4.4875,6.6,PD005,Food and beverages,,,,PID872,89.75,PD004,,,,
871-39-9221,C,Normal,Female,PID861,6,3.735,78.435,9-Feb-19,13:11,Cash,74.7,4.761904762,3.735,4.1,PD003,Home and lifestyle,,,,PID873,12.45,PD003,,,,
189-98-2939,C,Normal,Male,PID862,9,35.3475,742.2975,1-Mar-19,13:22,Cash,706.95,4.761904762,35.3475,7.2,PD004,Sports and travel,,,,PID874,78.55,PD003,,,,
551-21-3069,C,Normal,Female,PID863,9,10.3815,218.0115,1-Feb-19,11:27,Cash,207.63,4.761904762,10.3815,4.9,PD003,Home and lifestyle,,,,PID875,23.07,PD006,,,,
628-34-3388,C,Normal,Male,PID864,6,8.214,172.494,5-Jan-19,20:54,Credit card,164.28,4.761904762,8.214,7.9,PD003,Home and lifestyle,,,,PID876,27.38,PD002,,,,
588-01-7461,C,Normal,Female,PID865,9,15.291,321.111,24-Mar-19,10:43,Cash,305.82,4.761904762,15.291,4.2,PD002,Electronic accessories,,,,PID877,33.98,PD002,,,,
365-64-0520,C,Member,Male,PID865,5,21.51,451.71,2/25/2020,11:24,Ewallet,430.2,4.761904762,21.51,4.8,PD002,Electronic accessories,,,,PID878,86.04,PD002,,,,
225-98-1496,C,Normal,Female,PID866,3,4.053,85.113,2-Mar-19,13:01,Credit card,81.06,4.761904762,4.053,7.1,PD004,Sports and travel,,,,PID879,27.02,PD005,,,,
189-08-9157,C,Normal,Female,PID867,9,14.2785,299.8485,8-Jan-19,16:17,Credit card,285.57,4.761904762,14.2785,5.9,PD001,Health and beauty,,,,PID88,31.73,PD006,,,,
483-71-1164,C,Normal,Female,PID868,6,24.39,512.19,8-Mar-19,16:43,Ewallet,487.8,4.761904762,24.39,5.3,PD005,Food and beverages,,,,PID880,81.3,PD004,,,,
597-78-7908,C,Normal,Male,PID869,3,13.533,284.193,18-Feb-19,19:39,Cash,270.66,4.761904762,13.533,6.2,PD004,Sports and travel,,,,PID881,90.22,PD003,,,,
